status,object_path,filename,public_url,book_id,book_title,book_author,old_cover_image_url
updated,Proper English.png,Proper English.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Proper%20English.png,15ad23c2-5dfe-43e0-bee4-6eaeea67c9d3,Proper English,KJ Charles,Proper English.png
updated,Psychedelic Medicine.png,Psychedelic Medicine.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Psychedelic%20Medicine.png,f213e101-d8cd-4962-b579-b158a900c8df,Psychedelic Medicine,Dr. Richard Louis Miller,Psychedelic Medicine.png
updated,Python Machine Learning.png,Python Machine Learning.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Python%20Machine%20Learning.png,30c1c991-b711-45d5-be71-7543a73c0ee9,Python Machine Learning,Sebastian Raschka,Python Machine Learning.png
updated,Quit Like a Millionaire.png,Quit Like a Millionaire.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Quit%20Like%20a%20Millionaire.png,d4715a31-cd1a-4d3b-94cc-b42729a75461,Quit Like a Millionaire,Kristy Shen,Quit Like a Millionaire.png
updated,REST in Practice.png,REST in Practice.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/REST%20in%20Practice.png,f08c15ad-7919-4497-86ea-90c21edcabf4,REST in Practice,Jim Webber,REST in Practice.png
updated,Racing Weight.png,Racing Weight.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Racing%20Weight.png,3d09318a-7a15-4b23-933e-67c969bbbf7a,Racing Weight,Matt Fitzgerald Cissn,Racing Weight.png
updated,Rapid Development.png,Rapid Development.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Rapid%20Development.png,91e55bd5-8c3d-46d2-91e1-daefbfa6a18b,Rapid Development,Steve McConnell,Rapid Development.png
updated,Raspberry Pi for Secret Agents Third Edition.png,Raspberry Pi for Secret Agents Third Edition.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Raspberry%20Pi%20for%20Secret%20Agents%20Third%20Edition.png,a067ff2e-d0d8-4850-a267-07ac03f30098,Raspberry Pi for Secret Agents Third Edition,Matthew Poole,Raspberry Pi for Secret Agents Third Edition.png
updated,Raving Fans.png,Raving Fans.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Raving%20Fans.png,1ec53524-31f3-49bd-a07a-7c8894a00f6c,Raving Fans,Ken Blanchard,Raving Fans.png
updated,React in Action.png,React in Action.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/React%20in%20Action.png,a1dd6343-f756-40a4-a716-5ef11455e17c,React in Action,Mark Tielens Thomas,React in Action.png
updated,Read This If You Want to Take Great Photographs.png,Read This If You Want to Take Great Photographs.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Read%20This%20If%20You%20Want%20to%20Take%20Great%20Photographs.png,454b2d6a-b9e4-4b4f-b87f-6994e6a127a4,Read This If You Want to Take Great Photographs,Henry Carroll,Read This If You Want to Take Great Photographs.png
updated,Real Queer America.png,Real Queer America.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Real%20Queer%20America.png,eec00085-7fd4-43dc-afd3-bd89f70ef072,Real Queer America,Samantha Allen,Real Queer America.png
updated,Real.png,Real.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Real.png,c2bf7230-dc21-4f28-92c0-dc0116476739,Real,Dave Crumby,Real.png
updated,Real.png,Real.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Real.png,f55c250c-9ba5-4670-a1f2-b45ae4e2d7e9,Real,Katy Evans,Real.png
updated,Reaper's Gale.png,Reaper's Gale.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Reaper%27s%20Gale.png,3a57d6e5-9da0-4055-9863-107eef94e427,Reaper's Gale,Steven Erikson,Reaper's Gale.png
updated,Recruit Rockstars.png,Recruit Rockstars.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Recruit%20Rockstars.png,caac9cb2-f8e4-4df7-93a7-9ba26930f658,Recruit Rockstars,Jeff Hyman,Recruit Rockstars.png
updated,Red Queen.png,Red Queen.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Red%20Queen.png,73927858-b358-44d7-ab11-b74f558d4e5a,Red Queen,Christina Henry,Red Queen.png
updated,Red Queen.png,Red Queen.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Red%20Queen.png,5acd3692-03e9-49c3-9cc7-d10700cc80fe,Red Queen,Victoria Aveyard,Red Queen.png
updated,Redwoods.png,Redwoods.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Redwoods.png,a4a4cd62-80c2-474d-94e0-5accc2e78497,Redwoods,Jason Chin,Redwoods.png
updated,Reflections on the Failure of Socialism.png,Reflections on the Failure of Socialism.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Reflections%20on%20the%20Failure%20of%20Socialism.png,da06d0bd-4378-4769-b894-72b1cc1157e7,Reflections on the Failure of Socialism,Max Eastman,Reflections on the Failure of Socialism.png
updated,Regeneration.png,Regeneration.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Regeneration.png,a302b14b-426f-4395-b8d9-762ea9dd1762,Regeneration,Pat Barker,Regeneration.png
updated,Relativity.png,Relativity.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Relativity.png,b1e5a726-3027-4fa7-bfa3-2f83eaddba8c,Relativity,James Swallow,Relativity.png
updated,Relativity.png,Relativity.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Relativity.png,611cff4e-202a-4df1-a55b-d33025e06ef0,Relativity,Albert Einstein,Relativity.png
updated,Resurrection Day.png,Resurrection Day.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Resurrection%20Day.png,a3013e58-1d15-417b-b822-deff89d11197,Resurrection Day,Brendan Dubois,Resurrection Day.png
updated,Resurrection Day.png,Resurrection Day.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Resurrection%20Day.png,2deeb758-7b13-4437-aac1-e61dcee776d2,Resurrection Day,Kenneth Robeson,Resurrection Day.png
updated,Rise the Euphrates.png,Rise the Euphrates.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Rise%20the%20Euphrates.png,6681f8a7-1e84-46ff-9961-97f0498a4467,Rise the Euphrates,Carol Edgarian,Rise the Euphrates.png
updated,Rivalry and Central Planning.png,Rivalry and Central Planning.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Rivalry%20and%20Central%20Planning.png,80ab9e6d-df74-439b-b9fd-a1e38b3199e4,Rivalry and Central Planning,Don Lavoie,Rivalry and Central Planning.png
updated,Robots vs. Fairies.png,Robots vs. Fairies.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Robots%20vs.%20Fairies.png,40d7eadb-88d3-42de-8f54-0d43cd3ea0db,Robots vs. Fairies,Dominik Parisien,Robots vs. Fairies.png
updated,Rogue Protocol.png,Rogue Protocol.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Rogue%20Protocol.png,7dc1eacd-2e34-4d1d-b090-edc3fee9fdc8,Rogue Protocol,Martha Wells,Rogue Protocol.png
updated,Rome's Last Citizen.png,Rome's Last Citizen.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Rome%27s%20Last%20Citizen.png,c81c5d43-5fce-46b1-bd68-828f625cc1bb,Rome's Last Citizen,Rob Goodman,Rome's Last Citizen.png
updated,"Roots, Shoots, Buckets & Boots.png","Roots, Shoots, Buckets & Boots.png",https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Roots%2C%20Shoots%2C%20Buckets%20%26%20Boots.png,2a596f70-e734-4870-87d2-160f4a509172,"Roots, Shoots, Buckets & Boots",Sharon Lovejoy,"Roots, Shoots, Buckets & Boots.png"
updated,Royal Wedding.png,Royal Wedding.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Royal%20Wedding.png,1557e703-f468-40bc-b00c-e1adb77265cc,Royal Wedding,Meg Cabot,Royal Wedding.png
updated,"Ruby Way, The.png","Ruby Way, The.png",https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Ruby%20Way%2C%20The.png,58f6b32c-cbd1-4b3b-b199-91be04383e52,"Ruby Way, The",Hal Fulton,"Ruby Way, The.png"
updated,Rubyfruit Jungle.png,Rubyfruit Jungle.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Rubyfruit%20Jungle.png,eea1bfaf-cc7c-4e8b-8c9f-9d5712e14c39,Rubyfruit Jungle,Rita Mae Brown,Rubyfruit Jungle.png
updated,Rump.png,Rump.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Rump.png,f7aa1535-bd5e-4fd7-92e6-8a77204d4e2a,Rump,Liesl Shurtliff,Rump.png
updated,SQL Practice Problems.png,SQL Practice Problems.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/SQL%20Practice%20Problems.png,0e4ba95e-4eef-44b0-ba8b-1eab23bf5461,SQL Practice Problems,Sylvia Moestl Vasilik,SQL Practice Problems.png
updated,Sagmeister.png,Sagmeister.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Sagmeister.png,59d68474-8ad7-4cde-a014-9b40be2da7c6,Sagmeister,Stefan Sagmeister,Sagmeister.png
updated,Sales Truth.png,Sales Truth.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Sales%20Truth.png,5d98d0ee-6541-485f-84b7-eb9a39af7f51,Sales Truth,Mike Weinberg,Sales Truth.png
updated,Save the Cat! Writes a Novel.png,Save the Cat! Writes a Novel.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Save%20the%20Cat%21%20Writes%20a%20Novel.png,24ee1be8-e46f-468e-bd5b-69cb504b98fb,Save the Cat! Writes a Novel,Jessica Brody,Save the Cat! Writes a Novel.png
updated,Scaredy Squirrel at the Beach.png,Scaredy Squirrel at the Beach.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Scaredy%20Squirrel%20at%20the%20Beach.png,aad02914-b45b-45c3-968d-6a518961a283,Scaredy Squirrel at the Beach,Mélanie Watt,Scaredy Squirrel at the Beach.png
updated,"Scholastic reader, Level 1.png","Scholastic reader, Level 1.png",https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Scholastic%20reader%2C%20Level%201.png,af555d06-c929-4eb1-9948-96904e3ddb15,"Scholastic reader, Level 1",Jean Marzollo,"Scholastic reader, Level 1.png"
updated,Science For Everyone.png,Science For Everyone.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Science%20For%20Everyone.png,bf71c7a7-34eb-4928-89c5-075b4f13b156,Science For Everyone,S. S. Krotov,Science For Everyone.png
updated,"Scott Kelby's Digital Photography Boxed Set, Parts 1, 2, 3, and 4.png","Scott Kelby's Digital Photography Boxed Set, Parts 1, 2, 3, and 4.png",https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Scott%20Kelby%27s%20Digital%20Photography%20Boxed%20Set%2C%20Parts%201%2C%202%2C%203%2C%20and%204.png,b21f1731-d130-49ad-92a7-3d8c25b5fee5,"Scott Kelby's Digital Photography Boxed Set, Parts 1, 2, 3, and 4",Scott Kelby,"Scott Kelby's Digital Photography Boxed Set, Parts 1, 2, 3, and 4.png"
updated,Scripts and Strategies in Hypnotherapy.png,Scripts and Strategies in Hypnotherapy.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Scripts%20and%20Strategies%20in%20Hypnotherapy.png,9a0bb6e2-7a52-46a5-ab0c-d0c495b3e597,Scripts and Strategies in Hypnotherapy,Roger P. Allen,Scripts and Strategies in Hypnotherapy.png
updated,Secret Paris.png,Secret Paris.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Secret%20Paris.png,c0f48559-8825-4f37-b163-f68966354644,Secret Paris,Zoe de Las Cases,Secret Paris.png
updated,Selected Poems of Dickinson.png,Selected Poems of Dickinson.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Selected%20Poems%20of%20Dickinson.png,93a2b8f2-9172-4c16-a01f-607eed08059d,Selected Poems of Dickinson,Emily Dickinson,Selected Poems of Dickinson.png
updated,SelfManagement for Actors.png,SelfManagement for Actors.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/SelfManagement%20for%20Actors.png,df3a9ee5-4cb4-49b0-babc-61f4a3a6e036,SelfManagement for Actors,Bonnie Gillespie,SelfManagement for Actors.png
updated,"Selling to the CSuite, Second Edition.png","Selling to the CSuite, Second Edition.png",https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Selling%20to%20the%20CSuite%2C%20Second%20Edition.png,a464d258-52b3-4781-a39a-f4a10d1bcf3f,"Selling to the CSuite, Second Edition",Nicholas A. C. Read,"Selling to the CSuite, Second Edition.png"
updated,Seraffyn's European Adventure.png,Seraffyn's European Adventure.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Seraffyn%27s%20European%20Adventure.png,242368cf-2321-4b37-ba16-f320d985b2ca,Seraffyn's European Adventure,Lin Pardey,Seraffyn's European Adventure.png
updated,Seven Days in June.png,Seven Days in June.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Seven%20Days%20in%20June.png,9cc6a245-cc2d-447f-80ca-46a7d43fc55f,Seven Days in June,Tia Williams,Seven Days in June.png
updated,Sewing For Dummies.png,Sewing For Dummies.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Sewing%20For%20Dummies.png,0b4a5d3e-ba1e-4265-953f-494528643ef0,Sewing For Dummies,Jan Saunders Maresh,Sewing For Dummies.png
updated,Sex Addiction as Affect Dysregulation.png,Sex Addiction as Affect Dysregulation.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Sex%20Addiction%20as%20Affect%20Dysregulation.png,b5bbc23c-2117-4f39-bea3-ac5b67e53f15,Sex Addiction as Affect Dysregulation,Alexandra Katehakis,Sex Addiction as Affect Dysregulation.png
updated,Sex is a Funny Word.png,Sex is a Funny Word.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Sex%20is%20a%20Funny%20Word.png,ddfbe6de-5307-4849-aabc-dddc0b4e5444,Sex is a Funny Word,Cory Silverberg,Sex is a Funny Word.png
updated,Shirtmaking.png,Shirtmaking.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Shirtmaking.png,8bf37edc-5fc8-422b-a707-6e66b9a8397b,Shirtmaking,David Page Coffin,Shirtmaking.png
updated,Shoot Your Shot.png,Shoot Your Shot.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Shoot%20Your%20Shot.png,69d12369-a5b5-472e-afa5-ba79a586b35d,Shoot Your Shot,Vernon Brundage Jr.,Shoot Your Shot.png
updated,Simple But Not Easy.png,Simple But Not Easy.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Simple%20But%20Not%20Easy.png,23605d6f-7336-4fc9-a5ba-fbafa94a1c7e,Simple But Not Easy,Richard Oldfield,Simple But Not Easy.png
updated,Simply Christian.png,Simply Christian.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Simply%20Christian.png,4882eb97-518f-48e8-903b-8aaddc8a0c97,Simply Christian,N. T. Wright,Simply Christian.png
updated,Skin Like Mine.png,Skin Like Mine.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Skin%20Like%20Mine.png,c6427422-9e08-44b5-91ac-12527a2ac186,Skin Like Mine,Latashia M. Perry,Skin Like Mine.png
updated,Slammed.png,Slammed.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Slammed.png,308bd491-e4d8-477f-8d76-c19d3f69a474,Slammed,Colleen Hoover,Slammed.png
updated,Sleeper.png,Sleeper.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Sleeper.png,cccbc422-1a6a-4146-b3b9-4351709c7e5c,Sleeper,Kayley Loring,Sleeper.png
updated,Sleeper.png,Sleeper.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Sleeper.png,2f40d260-a88d-4774-958c-c29b70cb3b9d,Sleeper,Lexi Blake,Sleeper.png
updated,Small Beauty.png,Small Beauty.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Small%20Beauty.png,7d1ed913-1f81-4f96-98d5-fed21cfcbdd8,Small Beauty,Jia Qing WilsonYang,Small Beauty.png
updated,Small Stakes Hold 'em.png,Small Stakes Hold 'em.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Small%20Stakes%20Hold%20%27em.png,40779126-e2eb-4dc1-80ed-5543393d6f90,Small Stakes Hold 'em,Associate Professor of History Edward Miller,Small Stakes Hold 'em.png
updated,Small Talk.png,Small Talk.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Small%20Talk.png,14bf40b5-e5b1-41de-814b-3c99aab2b711,Small Talk,Aston Sanderson,Small Talk.png
updated,Small Victories.png,Small Victories.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Small%20Victories.png,771a0a4a-fc00-4ee9-80f5-b7c228cea3ff,Small Victories,Julia Turshen,Small Victories.png
updated,Small Victories.png,Small Victories.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Small%20Victories.png,0fe63700-7164-4574-a6ca-22502994323c,Small Victories,Anne Lamott,Small Victories.png
updated,Smart Couples Finish Rich.png,Smart Couples Finish Rich.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Smart%20Couples%20Finish%20Rich.png,8eef1263-9f99-4bb8-8a87-b2a9ad7ca0cf,Smart Couples Finish Rich,David Bach,Smart Couples Finish Rich.png
updated,Smart Pickleball.png,Smart Pickleball.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Smart%20Pickleball.png,12d382cc-d317-424d-ae5e-5e6712d84ebe,Smart Pickleball,"Prem Carnot, Wendy Garrido",Smart Pickleball.png
updated,"Snow White with the Red Hair, Vol. 1.png","Snow White with the Red Hair, Vol. 1.png",https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Snow%20White%20with%20the%20Red%20Hair%2C%20Vol.%201.png,52a623b9-13ce-447f-ba3e-0e946abba6eb,"Snow White with the Red Hair, Vol. 1",Sorata Akiduki,"Snow White with the Red Hair, Vol. 1.png"
updated,Soccer Tough.png,Soccer Tough.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Soccer%20Tough.png,84b687a6-be03-4355-afb1-521be7bb0e7e,Soccer Tough,Dan Abrahams,Soccer Tough.png
updated,Spark.png,Spark.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Spark.png,354f4e6b-8f68-4f5e-b7a9-0d7175a4faa8,Spark,Bill Chambers,Spark.png
updated,Spark.png,Spark.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Spark.png,77650541-4ecb-499c-bde1-58fc4ae15eb8,Spark,Ilya Ganelin,Spark.png
updated,Spark.png,Spark.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Spark.png,6a3118c2-cb79-4817-8f03-67876050d39f,Spark,Helen Hardt,Spark.png
updated,Spark.png,Spark.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Spark.png,790e9efd-9b13-4da6-bde4-81c17ac8024a,Spark,Brigid Kemmerer,Spark.png
updated,Spark.png,Spark.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Spark.png,cc3dd7d2-105e-4910-ba88-bc7c25163ef1,Spark,Adam Wallace,Spark.png
updated,Spark.png,Spark.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Spark.png,cd9d4bb2-76a0-4aac-96e1-f8117fdb4660,Spark,Aleatha Romig,Spark.png
updated,Spark.png,Spark.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Spark.png,9135de43-f30b-4c7c-8b4a-cff8976caa20,Spark,John J. Ratey,Spark.png
updated,Speak.png,Speak.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Speak.png,3bfdc463-cd74-4cb3-bf06-f50c182b8a50,Speak,Laurie Halse Anderson,Speak.png
updated,Speedliter's Handbook.png,Speedliter's Handbook.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Speedliter%27s%20Handbook.png,bcde10f4-7bbf-41cf-9b25-34eadc8ff6e7,Speedliter's Handbook,Syl Arena,Speedliter's Handbook.png
updated,"Spend Well, Live Rich.png","Spend Well, Live Rich.png",https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Spend%20Well%2C%20Live%20Rich.png,15163a78-3bdf-473a-8c2b-c8af03dd14a7,"Spend Well, Live Rich",Michelle Singletary,"Spend Well, Live Rich.png"
updated,Sports Illustrated Basketball's Greatest.png,Sports Illustrated Basketball's Greatest.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Sports%20Illustrated%20Basketball%27s%20Greatest.png,e8c5ef3c-684f-4e4f-8e22-1eb7ef03c02d,Sports Illustrated Basketball's Greatest,The Editors of Sports Illustrated,Sports Illustrated Basketball's Greatest.png
updated,Stamped from the Beginning.png,Stamped from the Beginning.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Stamped%20from%20the%20Beginning.png,3d33978b-9094-492e-ae8d-15a74953fc88,Stamped from the Beginning,Ibram X. Kendi,Stamped from the Beginning.png
updated,Stanley Will Probably Be Fine.png,Stanley Will Probably Be Fine.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Stanley%20Will%20Probably%20Be%20Fine.png,d274b505-49c0-4a8a-8c4b-103f3241d140,Stanley Will Probably Be Fine,Sally J. Pla,Stanley Will Probably Be Fine.png
updated,Starving the Anxiety Gremlin.png,Starving the Anxiety Gremlin.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Starving%20the%20Anxiety%20Gremlin.png,bc89c8ea-dac6-434b-a45f-da2c7faf845d,Starving the Anxiety Gremlin,Kate CollinsDonnelly,Starving the Anxiety Gremlin.png
updated,Statistics Crash Course for Beginners.png,Statistics Crash Course for Beginners.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Statistics%20Crash%20Course%20for%20Beginners.png,cb776c90-582c-45dc-a17f-2bbbb53035ba,Statistics Crash Course for Beginners,AI Publishing,Statistics Crash Course for Beginners.png
updated,Stellaluna.png,Stellaluna.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Stellaluna.png,216e43e4-8b88-4e24-992b-f5f0df00f259,Stellaluna,Janell Cannon,Stellaluna.png
updated,Stieg Larsson's Millennium Trilogy Deluxe Box Set.png,Stieg Larsson's Millennium Trilogy Deluxe Box Set.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Stieg%20Larsson%27s%20Millennium%20Trilogy%20Deluxe%20Box%20Set.png,5c9a822f-5f31-4524-872e-ac8d6dc21868,Stieg Larsson's Millennium Trilogy Deluxe Box Set,Stieg Larsson,Stieg Larsson's Millennium Trilogy Deluxe Box Set.png
